Promoter Location,Bulge Location,DMS Signal
chrX:38804157-38804257,chr:X38804244-38804247,0.4799568818727035
chrX:38804157-38804257,chr:X38804177-38804178,0
chrX:38804157-38804257,chr:X38804182-38804186,0
chrX:38804157-38804257,chr:X38804227-38804229,0
chrX:38804157-38804257,chr:X38804231-38804232,0
chrX:38804157-38804257,chr:X38804237-38804238,0
chrX:38804157-38804257,chr:X38804184-38804188,0
chrX:38804157-38804257,chr:X38804204-38804205,0
chr19:13102780-13102880,chr:1913102797-13102798,0
chr19:13102780-13102880,chr:1913102837-13102838,0
chr19:13102780-13102880,chr:1913102797-13102798,0
chr19:13102780-13102880,chr:1913102843-13102844,0
chr19:13102780-13102880,chr:1913102797-13102798,0
chr19:13102780-13102880,chr:1913102828-13102830,0
chr19:13102780-13102880,chr:1913102836-13102837,0
chr19:13102780-13102880,chr:1913102845-13102846,0
chr19:13102780-13102880,chr:1913102871-13102872,0
chr19:10333690-10333790,chr:1910333702-10333703,0
chr19:10333690-10333790,chr:1910333731-10333732,0
chr19:10333690-10333790,chr:1910333702-10333703,0
chr19:10333690-10333790,chr:1910333731-10333732,0
chr19:10333690-10333790,chr:1910333731-10333732,0
chr19:10333690-10333790,chr:1910333702-10333703,0
chr19:10333690-10333790,chr:1910333731-10333732,0
chr19:10333690-10333790,chr:1910333702-10333703,0
chr19:10333690-10333790,chr:1910333731-10333732,0
chrX:153971138-153971238,chr:X153971211-153971212,0
chrX:153971138-153971238,chr:X153971168-153971169,0.3956506001182035
chrX:153971138-153971238,chr:X153971171-153971176,0.5608344393613737
chrX:153971138-153971238,chr:X153971167-153971172,0.4866755148909889
chrX:153971138-153971238,chr:X153971175-153971176,0.5436800978349118
chrX:153971138-153971238,chr:X153971159-153971164,0.44061447441343027
chrX:153971138-153971238,chr:X153971233-153971234,0.08406501604337131
chrX:153971138-153971238,chr:X153971233-153971234,0.08406501604337131
chr16:68085583-68085683,chr:1668085595-68085598,0.5492754326496715
chr16:68085583-68085683,chr:1668085657-68085658,1.0
chr16:68085583-68085683,chr:1668085595-68085598,0.5492754326496715
chr16:68085583-68085683,chr:1668085676-68085678,0.8766602389753444
chr16:68085583-68085683,chr:1668085594-68085598,0.6789272217546802
chr16:68085583-68085683,chr:1668085650-68085652,0.5650584363385746
chr16:68085583-68085683,chr:1668085654-68085655,0.6742948251008346
chr16:68085583-68085683,chr:1668085650-68085652,0.5650584363385746
chr16:68085583-68085683,chr:1668085654-68085655,0.6742948251008346
chr16:68085583-68085683,chr:1668085595-68085598,0.5492754326496715
chr16:68085583-68085683,chr:1668085661-68085662,0.598040061221057
chr16:68085583-68085683,chr:1668085589-68085591,0.4847828661502219
chr16:68085583-68085683,chr:1668085594-68085598,0.6789272217546802
chr16:68085583-68085683,chr:1668085647-68085648,0.4673141964308839
chr16:68085583-68085683,chr:1668085661-68085662,0.598040061221057
chr16:68085583-68085683,chr:1668085589-68085591,0.4847828661502219
chr16:68085583-68085683,chr:1668085594-68085598,0.6789272217546802
chr16:68085583-68085683,chr:1668085666-68085672,0.6031424445627339
chr16:68085583-68085683,chr:1668085675-68085676,0.5493860670550103
chr16:68085583-68085683,chr:1668085595-68085598,0.5492754326496715
chr16:68085583-68085683,chr:1668085650-68085652,0.5650584363385746
chr16:68085583-68085683,chr:1668085654-68085655,0.6742948251008346
chr9:97998561-97998661,chr:997998658-97998659,0.42034707425012285
chr1:145996480-145996580,chr:1145996515-145996516,0
chr11:65499040-65499140,chr:1165499078-65499079,0
chr11:65499040-65499140,chr:1165499099-65499105,0.7428502690554947
chr11:65499040-65499140,chr:1165499050-65499052,0
chr11:65499040-65499140,chr:1165499090-65499091,1.0
chr11:65499040-65499140,chr:1165499061-65499062,0.5451818596244322
chr11:65499040-65499140,chr:1165499061-65499062,0.5451818596244322
chr11:65499040-65499140,chr:1165499112-65499114,0.464311620110059
chr11:61333040-61333140,chr:1161333043-61333044,0
chr11:61333040-61333140,chr:1161333125-61333126,0
chr11:61333040-61333140,chr:1161333044-61333046,0
chr11:61333040-61333140,chr:1161333068-61333069,0
chr11:61333040-61333140,chr:1161333125-61333126,0
chr11:61333040-61333140,chr:1161333062-61333066,0.9177080604711418
chr11:61333040-61333140,chr:1161333125-61333126,0
chr11:61333040-61333140,chr:1161333125-61333126,0
chr11:61333040-61333140,chr:1161333125-61333126,0
chr11:61333040-61333140,chr:1161333125-61333126,0
chr11:61333040-61333140,chr:1161333044-61333046,0
chr11:61333040-61333140,chr:1161333089-61333093,0.6929949169483329
chr11:61333040-61333140,chr:1161333125-61333126,0
chr19:29213076-29213176,chr:1929213081-29213083,0.535997466239883
chr19:29213076-29213176,chr:1929213162-29213163,0.4490691336550749
chr19:29213076-29213176,chr:1929213170-29213171,0
chr19:29213076-29213176,chr:1929213108-29213111,1.0
chr19:29213076-29213176,chr:1929213152-29213153,0.34557469900672794
chr19:29213076-29213176,chr:1929213152-29213153,0.34557469900672794
chr19:29213076-29213176,chr:1929213081-29213083,0.535997466239883
chr19:29213076-29213176,chr:1929213126-29213131,0.38408240273263555
chr19:29213076-29213176,chr:1929213134-29213135,0
chr19:29213076-29213176,chr:1929213170-29213171,0
chr19:29213076-29213176,chr:1929213082-29213083,0.8166982915371743
chr19:29213076-29213176,chr:1929213152-29213153,0.34557469900672794
chr19:29213076-29213176,chr:1929213164-29213167,0
chr19:29213076-29213176,chr:1929213093-29213094,0
chr19:29213076-29213176,chr:1929213152-29213153,0.34557469900672794
chr19:29213076-29213176,chr:1929213162-29213163,0.4490691336550749
chr19:29213076-29213176,chr:1929213165-29213166,0
chr19:29213076-29213176,chr:1929213086-29213088,1.0
chr19:29213076-29213176,chr:1929213100-29213103,0.6843485726561798
chr19:29213076-29213176,chr:1929213152-29213153,0.34557469900672794
chr19:29213076-29213176,chr:1929213162-29213163,0.4490691336550749
chr19:29213076-29213176,chr:1929213165-29213166,0
chr19:29213076-29213176,chr:1929213086-29213088,1.0
chr19:29213076-29213176,chr:1929213100-29213103,0.6843485726561798
chr19:29213076-29213176,chr:1929213156-29213159,0.30600783419295907
chr19:29213076-29213176,chr:1929213082-29213083,0.8166982915371743
chr19:29213076-29213176,chr:1929213117-29213119,0.43840721196152777
chr19:29213076-29213176,chr:1929213155-29213156,0.3842880650797931
chr19:29213076-29213176,chr:1929213082-29213083,0.8166982915371743
chr19:29213076-29213176,chr:1929213152-29213153,0.34557469900672794
chr19:29213076-29213176,chr:1929213162-29213164,0.4490691336550749
chr19:29213076-29213176,chr:1929213152-29213153,0.34557469900672794
chr19:29213076-29213176,chr:1929213162-29213163,0.4490691336550749
chr19:29213076-29213176,chr:1929213165-29213166,0
chr6:170553207-170553307,chr:6170553213-170553214,0.41848421408680925
chr6:170553207-170553307,chr:6170553267-170553268,0
chr6:170553207-170553307,chr:6170553242-170553245,0.7346924959539904
chr6:170553207-170553307,chr:6170553252-170553253,0.9207661584979883
chr6:170553207-170553307,chr:6170553260-170553263,0.49306390242718207
chr6:170553207-170553307,chr:6170553295-170553297,0.35008942523937564
chr6:170553207-170553307,chr:6170553228-170553229,0.719399289192768
chr6:170553207-170553307,chr:6170553247-170553248,0.5329993552779955
chr6:170553207-170553307,chr:6170553228-170553229,0.719399289192768
chr6:170553207-170553307,chr:6170553267-170553268,0
chr6:170553207-170553307,chr:6170553213-170553214,0.41848421408680925
chr6:170553207-170553307,chr:6170553267-170553268,0
chr6:30720346-30720446,chr:630720428-30720429,0.6104400994021175
chr6:30720346-30720446,chr:630720389-30720390,0
chr6:30720346-30720446,chr:630720389-30720390,0
chr6:30720346-30720446,chr:630720377-30720378,0
chr6:30720346-30720446,chr:630720389-30720390,0
chr6:30720346-30720446,chr:630720438-30720439,0.3370543821536359
chr10:5446605-5446705,chr:105446632-5446633,0
chr10:5446605-5446705,chr:105446687-5446689,0
chr10:5446605-5446705,chr:105446632-5446633,0
chr10:5446605-5446705,chr:105446686-5446687,0
chr10:5446605-5446705,chr:105446632-5446633,0
chr10:5446605-5446705,chr:105446612-5446613,0
chr10:5446605-5446705,chr:105446615-5446616,0
chr10:5446605-5446705,chr:105446621-5446623,0
chr10:5446605-5446705,chr:105446632-5446635,0
chr10:5446605-5446705,chr:105446609-5446613,0
chr10:5446605-5446705,chr:105446616-5446619,0
chr10:5446605-5446705,chr:105446684-5446685,0
chr10:5446605-5446705,chr:105446612-5446613,0
chr10:5446605-5446705,chr:105446615-5446616,0
chr10:5446605-5446705,chr:105446621-5446623,0
chr10:5446605-5446705,chr:105446632-5446635,0
chr10:5446605-5446705,chr:105446702-5446703,0
chr1:161021095-161021195,chr:1161021097-161021098,0
chr1:161021095-161021195,chr:1161021127-161021129,0
chr1:161021095-161021195,chr:1161021137-161021139,0
chr1:161021095-161021195,chr:1161021097-161021098,0
chr1:161021095-161021195,chr:1161021127-161021129,0
chr1:161021095-161021195,chr:1161021137-161021139,0
chr1:161021095-161021195,chr:1161021106-161021108,0
chr1:161021095-161021195,chr:1161021129-161021130,0
chr1:161021095-161021195,chr:1161021127-161021129,0
chr1:161021095-161021195,chr:1161021147-161021148,0
chr1:161021095-161021195,chr:1161021097-161021098,0
chr1:161021095-161021195,chr:1161021127-161021129,0
chr1:161021095-161021195,chr:1161021137-161021139,0
chr1:161021095-161021195,chr:1161021180-161021183,0
chr1:161021095-161021195,chr:1161021120-161021125,0
chr1:161021095-161021195,chr:1161021132-161021137,0
chr1:161021095-161021195,chr:1161021176-161021180,0
chr1:161021095-161021195,chr:1161021127-161021129,0
chr1:161021095-161021195,chr:1161021147-161021148,0
chr1:161021095-161021195,chr:1161021171-161021175,0
chr1:161021095-161021195,chr:1161021181-161021187,0
chr1:161021095-161021195,chr:1161021189-161021190,0
chr12:119667897-119667997,chr:12119667920-119667921,0
chr12:119667897-119667997,chr:12119667933-119667934,0
chr12:119667897-119667997,chr:12119667935-119667936,0
chr12:119667897-119667997,chr:12119667960-119667965,0
chr12:119667897-119667997,chr:12119667969-119667970,0
chr12:119667897-119667997,chr:12119667979-119667981,0
chr12:119667897-119667997,chr:12119667979-119667981,0
chr12:119667897-119667997,chr:12119667969-119667970,0
chr12:119667897-119667997,chr:12119667979-119667981,0
chr12:119667897-119667997,chr:12119667921-119667922,0
chr12:119667897-119667997,chr:12119667933-119667934,0
chr12:119667897-119667997,chr:12119667935-119667936,0
chr12:119667897-119667997,chr:12119667986-119667988,0
chr12:119667897-119667997,chr:12119667937-119667938,0
chr12:119667897-119667997,chr:12119667966-119667967,0
chr12:119667897-119667997,chr:12119667969-119667970,0
chr12:119667897-119667997,chr:12119667979-119667981,0
chr12:119667897-119667997,chr:12119667969-119667970,0
chr12:119667897-119667997,chr:12119667979-119667981,0
chr1:26280035-26280135,chr:126280053-26280054,0
chr1:26280035-26280135,chr:126280074-26280075,0.3810440231172449
chr1:26280035-26280135,chr:126280037-26280038,0
chr1:26280035-26280135,chr:126280043-26280044,0
chr1:26280035-26280135,chr:126280123-26280127,0.6717133424161397
chr1:26280035-26280135,chr:126280129-26280130,0.380657603766769
chr1:26280035-26280135,chr:126280053-26280054,0
chr1:26280035-26280135,chr:126280074-26280077,0.3191886286543219
chr1:26280035-26280135,chr:126280109-26280110,0.14985693701774425
chr1:26280035-26280135,chr:126280114-26280117,0.7072268420151809
chr1:51878655-51878755,chr:151878701-51878703,0.4105711107061377
chr1:51878655-51878755,chr:151878697-51878699,0.16192020040344046
chr1:51878655-51878755,chr:151878702-51878703,0.6228189014348271
chr1:51878655-51878755,chr:151878668-51878669,0.259677548743063
chr1:51878655-51878755,chr:151878710-51878711,0.21027553001276567
chr11:747428-747528,chr:11747478-747479,0
chr11:747428-747528,chr:11747488-747489,0.6282027098951146
chr11:747428-747528,chr:11747500-747502,0.7479321872226171
chr11:747428-747528,chr:11747516-747517,0.36091636705908475
chr11:747428-747528,chr:11747519-747521,0.3347313268089432
chr11:747428-747528,chr:11747525-747526,0
chr11:747428-747528,chr:11747455-747456,0.3046096984325355
chr11:747428-747528,chr:11747478-747479,0
chr11:747428-747528,chr:11747516-747517,0.36091636705908475
chr11:747428-747528,chr:11747519-747521,0.3347313268089432
chr11:747428-747528,chr:11747525-747526,0
chr5:181192030-181192130,chr:5181192036-181192037,0
chr5:181192030-181192130,chr:5181192090-181192093,0
chr5:181192030-181192130,chr:5181192084-181192085,0
chr5:181192030-181192130,chr:5181192084-181192085,0
chr5:181192030-181192130,chr:5181192118-181192121,0
chr5:181192030-181192130,chr:5181192075-181192076,0
chr5:181192030-181192130,chr:5181192099-181192100,0
chr5:181192030-181192130,chr:5181192053-181192059,0
chr5:181192030-181192130,chr:5181192092-181192093,0
chr15:35546068-35546168,chr:1535546083-35546084,0
chr15:35546068-35546168,chr:1535546087-35546088,0
chr15:35546068-35546168,chr:1535546129-35546131,0
chr15:35546068-35546168,chr:1535546070-35546071,0
chr15:35546068-35546168,chr:1535546087-35546088,0
chr15:35546068-35546168,chr:1535546129-35546131,0
chr22:20507602-20507702,chr:2220507667-20507668,0
chr22:20507602-20507702,chr:2220507656-20507658,0
chr22:20507602-20507702,chr:2220507664-20507665,0.39232647195432124
chr22:20507602-20507702,chr:2220507613-20507614,0
chr22:20507602-20507702,chr:2220507658-20507660,0.9390944626638086
chr3:128487832-128487932,chr:3128487914-128487915,0
chr3:128487832-128487932,chr:3128487904-128487905,0
chr3:128487832-128487932,chr:3128487897-128487898,0
chr3:128487832-128487932,chr:3128487917-128487918,0
chr3:128487832-128487932,chr:3128487897-128487898,0
chr3:128487832-128487932,chr:3128487917-128487918,0
chr3:128487832-128487932,chr:3128487838-128487839,0
chr3:128487832-128487932,chr:3128487841-128487845,0
chr3:128487832-128487932,chr:3128487897-128487898,0
chr3:128487832-128487932,chr:3128487917-128487918,0
chr3:128487832-128487932,chr:3128487838-128487839,0
chr3:128487832-128487932,chr:3128487838-128487839,0
chr3:128487832-128487932,chr:3128487890-128487891,0
chr3:128487832-128487932,chr:3128487904-128487906,0
chr3:128487832-128487932,chr:3128487875-128487876,0
chr3:128487832-128487932,chr:3128487880-128487881,0
chr3:128487832-128487932,chr:3128487897-128487898,0
chr3:128487832-128487932,chr:3128487917-128487918,0
chr3:128487832-128487932,chr:3128487866-128487867,0
chr3:128487832-128487932,chr:3128487866-128487867,0
chr3:128487832-128487932,chr:3128487897-128487898,0
chr3:128487832-128487932,chr:3128487917-128487918,0
chr3:128487832-128487932,chr:3128487890-128487891,0
chr3:128487832-128487932,chr:3128487904-128487906,0
chr3:128487832-128487932,chr:3128487838-128487839,0
chr3:128487832-128487932,chr:3128487865-128487866,0
chr3:128487832-128487932,chr:3128487890-128487891,0
chr3:128487832-128487932,chr:3128487904-128487906,0
chr3:128487832-128487932,chr:3128487834-128487835,0
chr8:41797526-41797626,chr:841797549-41797550,0
chr8:41797526-41797626,chr:841797576-41797581,0
chr8:41797526-41797626,chr:841797550-41797551,0
chr8:41797526-41797626,chr:841797549-41797550,0
chr8:41797526-41797626,chr:841797532-41797533,0
chr8:41797526-41797626,chr:841797550-41797551,0
chr8:41797526-41797626,chr:841797572-41797577,0
chr8:41797526-41797626,chr:841797549-41797550,0
chr8:41797526-41797626,chr:841797550-41797551,0
chr8:41797526-41797626,chr:841797549-41797550,0
chr8:41797526-41797626,chr:841797549-41797550,0
chr8:41797526-41797626,chr:841797549-41797550,0
chr8:41797526-41797626,chr:841797571-41797572,0
chr8:41797526-41797626,chr:841797615-41797616,0
chr1:112707020-112707120,chr:1112707029-112707030,0
chr1:112707020-112707120,chr:1112707023-112707024,0
chr1:112707020-112707120,chr:1112707029-112707030,0
chr1:112707020-112707120,chr:1112707052-112707053,0
chr1:112707020-112707120,chr:1112707056-112707057,0
chr1:112707020-112707120,chr:1112707059-112707062,0
chr1:112707020-112707120,chr:1112707074-112707078,0
chr1:112707020-112707120,chr:1112707109-112707110,0.5515713436374607
chr1:112707020-112707120,chr:1112707027-112707028,0
chr1:112707020-112707120,chr:1112707032-112707033,0
chr1:112707020-112707120,chr:1112707060-112707061,0
chr1:112707020-112707120,chr:1112707083-112707084,0.5021263674229359
chr1:112707020-112707120,chr:1112707025-112707029,0
chr1:112707020-112707120,chr:1112707032-112707033,0
chr1:112707020-112707120,chr:1112707036-112707037,0
chr1:112707020-112707120,chr:1112707052-112707053,0
chr1:112707020-112707120,chr:1112707070-112707072,0
chr1:112707020-112707120,chr:1112707021-112707022,0
chr1:112707020-112707120,chr:1112707050-112707052,0
chr2:218400013-218400113,chr:2218400017-218400020,0
chr2:218400013-218400113,chr:2218400071-218400072,0
chr2:218400013-218400113,chr:2218400089-218400093,0
chr2:218400013-218400113,chr:2218400017-218400020,0
chr2:218400013-218400113,chr:2218400071-218400072,0
chr2:218400013-218400113,chr:2218400089-218400093,0
chr2:218400013-218400113,chr:2218400017-218400020,0
chr2:218400013-218400113,chr:2218400071-218400072,0
chr2:218400013-218400113,chr:2218400017-218400020,0
chr2:218400013-218400113,chr:2218400071-218400072,0
chr2:218400013-218400113,chr:2218400089-218400093,0
chr2:218400013-218400113,chr:2218400017-218400020,0
chr2:218400013-218400113,chr:2218400050-218400051,0
chr2:218400013-218400113,chr:2218400071-218400072,0
chr2:218400013-218400113,chr:2218400089-218400093,0
chr2:218400013-218400113,chr:2218400017-218400020,0
chr2:218400013-218400113,chr:2218400040-218400041,0
chr1:21651746-21651846,chr:121651758-21651759,0
chr1:21651746-21651846,chr:121651764-21651765,0
chr1:21651746-21651846,chr:121651775-21651776,0
chr1:21651746-21651846,chr:121651767-21651768,0
chr1:21651746-21651846,chr:121651770-21651776,0
chr1:21651746-21651846,chr:121651788-21651789,0
chr1:21651746-21651846,chr:121651798-21651799,0
chr1:21651746-21651846,chr:121651767-21651768,0
chr1:21651746-21651846,chr:121651767-21651768,0
chr1:21651746-21651846,chr:121651777-21651778,0
chr1:21651746-21651846,chr:121651767-21651768,0
chr1:21651746-21651846,chr:121651767-21651768,0
chr1:21651746-21651846,chr:121651770-21651771,0
chr1:21651746-21651846,chr:121651775-21651776,0
chr1:112705070-112705170,chr:1112705117-112705118,0.5355011539499107
chr1:112705070-112705170,chr:1112705161-112705162,0.41268691458685747
chr1:112705070-112705170,chr:1112705165-112705166,0
chr1:112705070-112705170,chr:1112705119-112705120,0
chr1:112705070-112705170,chr:1112705161-112705162,0.41268691458685747
chr1:112705070-112705170,chr:1112705165-112705166,0
chr1:112705070-112705170,chr:1112705082-112705086,0
chr1:112705070-112705170,chr:1112705095-112705096,0
chr1:112705070-112705170,chr:1112705089-112705090,0
chr1:112705070-112705170,chr:1112705095-112705096,0
chr1:112705070-112705170,chr:1112705119-112705120,0
chr9:35732525-35732625,chr:935732539-35732540,0
chr9:35732525-35732625,chr:935732578-35732579,0
chr9:35732525-35732625,chr:935732588-35732589,0
chr9:35732525-35732625,chr:935732578-35732579,0
chr9:35732525-35732625,chr:935732588-35732589,0
chr9:35732525-35732625,chr:935732601-35732602,0
chr9:35732525-35732625,chr:935732578-35732579,0
chr9:35732525-35732625,chr:935732588-35732589,0
chr9:35732525-35732625,chr:935732601-35732602,0
chr9:35732525-35732625,chr:935732578-35732579,0
chr9:35732525-35732625,chr:935732588-35732589,0
chr9:35732525-35732625,chr:935732578-35732579,0
chr9:35732525-35732625,chr:935732588-35732589,0
chr9:35732525-35732625,chr:935732601-35732602,0
chr6:31972583-31972683,chr:631972678-31972679,0
chr6:31972583-31972683,chr:631972633-31972634,0
chr6:31972583-31972683,chr:631972650-31972652,0
chr6:31972583-31972683,chr:631972674-31972679,0
chr6:31972583-31972683,chr:631972633-31972634,0
chr6:31972583-31972683,chr:631972641-31972647,0
chr6:31972583-31972683,chr:631972670-31972671,0
chr6:31972583-31972683,chr:631972600-31972601,0
chr10:71851163-71851263,chr:1071851240-71851241,0.7942148052244773
chr15:35545881-35545981,chr:1535545924-35545927,0
chr15:35545881-35545981,chr:1535545938-35545939,0
chr15:35545881-35545981,chr:1535545888-35545889,0
chr2:20651045-20651145,chr:220651088-20651093,0
chr2:20651045-20651145,chr:220651061-20651062,0
chr2:20651045-20651145,chr:220651076-20651077,0
chr19:12887107-12887207,chr:1912887189-12887190,0
chr19:12887107-12887207,chr:1912887153-12887154,0
chr19:12887107-12887207,chr:1912887189-12887190,0
chr6:15246035-15246135,chr:615246061-15246062,0
chr6:15246035-15246135,chr:615246088-15246089,0.551990603753981
chr6:15246035-15246135,chr:615246061-15246062,0
chr6:15246035-15246135,chr:615246115-15246116,0
chr6:15246035-15246135,chr:615246061-15246062,0
chr6:28838934-28839034,chr:628838952-28838953,0
chr6:28838934-28839034,chr:628838961-28838962,0
chr6:28838934-28839034,chr:628838966-28838967,0
chr6:28838934-28839034,chr:628839007-28839008,0
chr6:28838934-28839034,chr:628839012-28839013,0
chr6:28838934-28839034,chr:628838963-28838964,0
chr6:28838934-28839034,chr:628838970-28838971,0
chr6:28838934-28839034,chr:628838989-28838990,0
chr6:28838934-28839034,chr:628839012-28839013,0
chr6:28838934-28839034,chr:628839024-28839025,0
chr6:28838934-28839034,chr:628838975-28838976,0
chr6:28838934-28839034,chr:628839011-28839012,0
chr6:28838934-28839034,chr:628838961-28838962,0
chr6:28838934-28839034,chr:628838966-28838967,0
chr6:28838934-28839034,chr:628839007-28839008,0
chr2:70124233-70124333,chr:270124241-70124245,0
chr2:70124233-70124333,chr:270124296-70124298,0
chr2:70124233-70124333,chr:270124296-70124298,0
chr2:70124233-70124333,chr:270124296-70124298,0
chr2:70124233-70124333,chr:270124296-70124298,0
chr2:70124233-70124333,chr:270124273-70124274,0
chr2:70124233-70124333,chr:270124296-70124298,0
chr2:70124233-70124333,chr:270124244-70124245,0
chr2:70124233-70124333,chr:270124249-70124251,0
chr2:70124233-70124333,chr:270124259-70124265,0
chr2:70124233-70124333,chr:270124298-70124301,0
chr2:70124233-70124333,chr:270124306-70124307,0
chr2:70124233-70124333,chr:270124296-70124298,0
chr2:70124233-70124333,chr:270124244-70124245,0
chr2:70124233-70124333,chr:270124249-70124251,0
chr2:70124233-70124333,chr:270124296-70124298,0
chr2:70124233-70124333,chr:270124241-70124245,0
chr1:151059528-151059628,chr:1151059615-151059616,0
chr1:151059528-151059628,chr:1151059619-151059620,0
chr1:151059528-151059628,chr:1151059615-151059616,0
chr1:151059528-151059628,chr:1151059581-151059586,0
chr9:97983229-97983329,chr:997983239-97983242,0
chr9:97983229-97983329,chr:997983258-97983259,0
chr9:97983229-97983329,chr:997983269-97983270,0
chr9:97983229-97983329,chr:997983273-97983274,0
chr9:97983229-97983329,chr:997983317-97983318,0.6568255566653151
chr9:97983229-97983329,chr:997983258-97983259,0
chr9:97983229-97983329,chr:997983277-97983282,0
chr9:97983229-97983329,chr:997983308-97983309,0.3961216991656323
chr9:97983229-97983329,chr:997983317-97983318,0.6568255566653151
chr9:97983229-97983329,chr:997983239-97983243,0
chr9:97983229-97983329,chr:997983246-97983247,0
chr9:97983229-97983329,chr:997983273-97983274,0
chr9:97983229-97983329,chr:997983273-97983274,0
chr9:97983229-97983329,chr:997983262-97983263,0
chr9:97983229-97983329,chr:997983269-97983271,0
chr9:97983229-97983329,chr:997983317-97983318,0.6568255566653151
chr9:97983229-97983329,chr:997983241-97983242,0
chr9:97983229-97983329,chr:997983273-97983274,0
chr9:97983229-97983329,chr:997983241-97983242,0
chr9:97983229-97983329,chr:997983249-97983250,0
chr9:97983229-97983329,chr:997983251-97983252,0
chr9:97983229-97983329,chr:997983254-97983255,0
chr9:97983229-97983329,chr:997983317-97983318,0.6568255566653151
chr9:97983229-97983329,chr:997983273-97983274,0
chr7:152435890-152435990,chr:7152435894-152435895,0
chr14:69767104-69767204,chr:1469767155-69767156,0
chr14:69767104-69767204,chr:1469767107-69767109,0
chr14:69767104-69767204,chr:1469767143-69767144,0.26778157296910643
chr1:116570914-116571014,chr:1116570926-116570927,0
chr1:116570914-116571014,chr:1116570928-116570929,0.6158051893875393
chr1:116570914-116571014,chr:1116570947-116570949,0
chr1:116570914-116571014,chr:1116570980-116570981,0
chr1:116570914-116571014,chr:1116571005-116571006,0
chr1:116570914-116571014,chr:1116570948-116570952,0
chr1:116570914-116571014,chr:1116570978-116570979,0
chr1:116570914-116571014,chr:1116571000-116571003,0
chr2:85413919-85414019,chr:285413942-85413945,0
chr2:85413919-85414019,chr:285413951-85413952,0
chr2:85413919-85414019,chr:285413942-85413945,0
chr2:85413919-85414019,chr:285413951-85413952,0
chr2:85413919-85414019,chr:285413929-85413930,0
chr2:85413919-85414019,chr:285413942-85413945,0
chr2:85413919-85414019,chr:285413951-85413952,0
chr2:85413919-85414019,chr:285413952-85413953,0
chr2:85413919-85414019,chr:285413966-85413967,0
chr12:123384070-123384170,chr:12123384077-123384080,0
chr12:123384070-123384170,chr:12123384115-123384116,0
chr12:123384070-123384170,chr:12123384101-123384102,0
chr12:123384070-123384170,chr:12123384115-123384116,0
chr12:123384070-123384170,chr:12123384101-123384102,0
chr12:123384070-123384170,chr:12123384115-123384116,0
chr12:123384070-123384170,chr:12123384101-123384102,0
chr12:123384070-123384170,chr:12123384115-123384116,0
chr12:123384070-123384170,chr:12123384073-123384074,0
chr12:123384070-123384170,chr:12123384115-123384116,0
chr12:123384070-123384170,chr:12123384115-123384116,0
chr12:123384070-123384170,chr:12123384115-123384116,0
chr19:50376441-50376541,chr:1950376455-50376456,0
chr19:50376441-50376541,chr:1950376455-50376456,0
chr19:50376441-50376541,chr:1950376484-50376485,0
chr19:50376441-50376541,chr:1950376455-50376456,0
chr19:50376441-50376541,chr:1950376448-50376454,0
chr19:42243121-42243221,chr:1942243152-42243153,0
chr19:42243121-42243221,chr:1942243177-42243178,0
chr19:42243121-42243221,chr:1942243153-42243154,0
chr19:42243121-42243221,chr:1942243152-42243153,0
chr19:42243121-42243221,chr:1942243131-42243132,0
chr19:42243121-42243221,chr:1942243152-42243153,0
chr19:42243121-42243221,chr:1942243131-42243132,0
chr19:42243121-42243221,chr:1942243142-42243145,0
chr19:42243121-42243221,chr:1942243165-42243166,0
chr6:73521132-73521232,chr:673521157-73521158,0
chr6:73521132-73521232,chr:673521206-73521212,0
chr6:73521132-73521232,chr:673521157-73521158,0
chr17:63773524-63773624,chr:1763773540-63773541,0
chr17:63773524-63773624,chr:1763773570-63773571,0.6858147222446181
chr17:63773524-63773624,chr:1763773580-63773581,0.07473675723615257
chr17:63773524-63773624,chr:1763773604-63773605,0
chr17:63773524-63773624,chr:1763773527-63773528,0.9655341449649278
chr17:63773524-63773624,chr:1763773580-63773581,0.07473675723615257
chr17:63773524-63773624,chr:1763773604-63773605,0
chr9:131125350-131125450,chr:9131125375-131125376,0
chr9:131125350-131125450,chr:9131125377-131125378,0
chr9:131125350-131125450,chr:9131125390-131125393,0
chr9:131125350-131125450,chr:9131125395-131125398,0
chr9:131125350-131125450,chr:9131125407-131125408,0
chr9:131125350-131125450,chr:9131125380-131125381,0
chr9:131125350-131125450,chr:9131125395-131125398,0
chr9:131125350-131125450,chr:9131125353-131125356,0
chr9:131125350-131125450,chr:9131125407-131125408,0
chr9:131125350-131125450,chr:9131125353-131125356,0
chr9:131125350-131125450,chr:9131125399-131125400,0
chr9:131125350-131125450,chr:9131125391-131125392,0
chr9:131125350-131125450,chr:9131125445-131125446,0
chr9:131125350-131125450,chr:9131125391-131125392,0
chr8:38105926-38106026,chr:838105986-38105987,0
chr8:38105926-38106026,chr:838105972-38105973,0
chr8:38105926-38106026,chr:838106013-38106014,0
chr8:38105926-38106026,chr:838106017-38106018,0
chr8:38105926-38106026,chr:838105986-38105987,0
chr2:157257457-157257557,chr:2157257479-157257480,0
chr2:157257457-157257557,chr:2157257508-157257513,0
chr2:157257457-157257557,chr:2157257484-157257487,0
chr2:157257457-157257557,chr:2157257508-157257513,0
chr2:157257457-157257557,chr:2157257546-157257547,0
